Gene	Emp_Uns	Emp_IFNg	Emp_6hr_CpG	Emp_6hr_pIC	Emp_6hr_all3	NCoR1_Uns	NCoR1_IFNg	NCoR1_6hr_CpG	NCoR1_6hr_pIC	NCoR1_6hr_all3
Nup214	-2.08903430707029	-1.2378720547987	0.948128189946572	0.459457082241132	-0.0838238637308243	-0.401774408338659	0.275953361646933	1.054506159151	0.710067961877116	0.364391879075691
Os9	0.629654236688103	-0.314895453817683	-1.16610724597391	-1.59518336002132	-1.15904156851538	1.30959363027284	0.918555595259832	0.25504832494784	0.523176697665782	0.599199143493894
Usp47	-1.06692211024088	-0.950220009201569	-0.360882296132606	0.521318394513632	1.18971839832777	-0.941088959725128	-0.972286815559876	0.721243365211267	0.200871243514312	1.65824878929308
Lrrc8d	0.151106597304845	0.416042240644146	-0.853716381861649	-1.20904391161929	-1.50247732343477	1.36360588001287	1.50827893233047	0.283935589104625	0.174741480737864	-0.332473103219127
Limd2	0.924402930634844	0.585798815449703	0.829352408641479	1.66128762499414	0.378880295221257	-0.820273159133373	-1.05648886879044	-0.941196218294736	-0.382983393562586	-1.17878043516028
Tbcel	1.20589347090927	-0.138495570701049	0.635212174503941	0.281149814073724	1.5390917460631	-0.448140233095436	-1.98181052943771	-0.0645372888711042	-0.430625667824206	-0.59773791562056
9330182L06Rik	-0.966070673988841	-0.220867274687054	-0.312039406575121	-0.966070673988841	-0.966070673988841	2.0238049241823	0.903055449785004	-0.341289331747742	-0.155465767879204	1.00101342888834
Dis3l2	0.0580504671141315	-0.707851744804235	0.11543737866584	-0.920881949123062	-1.73803322951128	1.24270071186945	1.30345604198701	0.481207057476548	0.832904400776218	-0.666989134450618
Aimp2	0.636842556117578	0.367975145151942	0.777777504849714	-1.92121636323822	0.145053725808216	0.723516576249372	0.95288092478024	0.0337265555376359	-1.64443860453778	-0.0721180207186764
Ubr2	-1.44734892253566	-0.733187654862237	1.21595250041224	0.776218080974357	0.968365484294509	-1.1700594394036	-1.01815154686871	0.158040528140883	0.363629890281454	0.886541079566814
Polm	1.38536902572644	1.07400603244813	-1.11453732750715	0.155442942071419	-0.674732366217237	0.965014448992733	-0.45738990006823	-0.199392553033043	-1.65837979646913	0.524599494056056
Sh3gl3	-0.944400364266818	-0.944400364266818	1.03141125119606	-0.944400364266818	-0.944400364266818	0.877456785299013	0.820827654065818	0.840589117659265	-0.944400364266818	1.15171701311391
Akirin1	-0.30886263181016	-0.455747461956898	0.207173745540471	-0.301681997510644	-2.10045373842242	0.175313672900487	0.447557400419767	1.28208184091352	1.45471782185514	-0.400098651929291
Inpp5d	0.637384388115584	0.745353658563909	-0.291549845706233	0.321355735209488	-1.60888748833404	0.80594126540165	0.920035890318214	-0.732376718706948	0.807855499270508	-1.60511238413214
Elmsan1	0.961760280088379	0.857646588390079	-0.956851560232532	0.211440171131518	-2.22480149370519	0.672570397095251	0.473626472616351	-0.0668762025160019	0.646375736004005	-0.574890388871855
Tshz2	-0.737407018986264	0.119221205816353	-0.737407018986264	-0.737407018986264	1.16151520515723	-0.011728055904804	-0.737407018986264	0.210449659049316	-0.737407018986264	2.20757708081324
Agpat4	-1.31416481058346	-1.27695530608768	-0.489669975173751	-0.379919028807685	-0.464785319366206	-0.184162795208676	0.388511166929255	0.985984312912099	1.63650336597128	1.09865838941484
F730043M19Rik	-1.40349768843519	-0.096391520176392	-1.56453037916045	0.4003536669767	0.5414024517976	0.217202107874413	-0.101463892156444	0.154266533875122	-0.151238718602114	2.0038974380068
5830418P13Rik	-0.463994008940306	-0.463994008940306	-0.463994008940306	2.29664733429331	-0.463994008940306	-0.463994008940306	-0.463994008940306	-0.463994008940306	1.41530473722922	-0.463994008940306
Marchf8	-0.142706108362042	-0.188386215761363	-0.82524725504527	-1.14260580864346	-1.72783877224867	1.2236761709152	1.0619953592849	0.934558603932755	0.675541328099644	0.131012697828296
Cdc37l1	0.637077266036613	0.453776469519192	1.63252906054278	0.412050640768009	1.16958163678421	-0.689653678814317	-1.23726627683593	-0.436717094954505	-1.19841168488577	-0.742966338160306
Vkorc1l1	-0.870872912501697	-0.860985042526619	-0.646422758447405	-1.31195730200314	-0.398693938553172	0.699247401095397	0.463332067048862	1.55840201590572	-0.0691347522032512	1.43708522218533
Cebpb	-0.81117888710708	-0.784296265590715	-0.116966212371788	-0.425633184450006	-0.456900677175175	-0.494652932382214	-0.638280598466778	1.89442406855533	0.0796324354157377	1.75385225357268
Adcyap1	-0.667728306259447	-0.667728306259447	-0.667728306259447	-0.667728306259447	-0.667728306259447	0.318856072109598	0.606647524135506	-0.667728306259447	0.79569335320943	2.28517288810207
Srebf2	-1.95062190698254	-0.304270456799828	1.21545699553045	0.457016537711567	0.776006588637923	-1.48965645038884	0.155824770280362	0.564374008556137	0.495803685039789	0.0800662284150001
Ngfr	1.04712439001676	1.2919800577585	-0.37372050657749	0.166380530352653	0.741902641015257	0.268979607923705	-1.28358586139852	-1.28358586139852	-1.28358586139852	0.708110863706147
Robo4	-0.674489135090692	-0.674489135090692	0.122115874666252	-0.437040988149529	0.309753473253757	-0.674489135090692	-0.674489135090692	1.08909691822765	-0.674489135090692	2.28852039745533
Gpr50	-0.471828221835744	-0.471828221835744	-0.471828221835744	-0.471828221835744	-0.471828221835744	-0.471828221835744	-0.471828221835744	2.10540135926763	-0.471828221835744	1.6692244154183
Nabp1	-1.47343239555419	-1.4823924680468	0.0906517063447927	1.49340019055242	1.03078184559522	0.0960266272590754	0.0625425562209971	0.571446173927692	0.481943028110505	-0.870967264409714
Ubtf	-0.832085389221354	0.527407284708469	0.717089720716576	0.156852726124429	2.01319536084666	-1.22391375995157	-0.598914326353186	-0.470083598834716	-0.956604833610691	0.667056815575405
Gdnf	-0.607388714579789	-0.607388714579789	0.907831163479335	1.63591994082372	1.70796989775548	-0.607388714579789	-0.607388714579789	-0.607388714579789	-0.607388714579789	-0.607388714579789
Wapl	-1.84763721656988	-1.32323360540894	0.434720457078746	0.749585881781238	0.905117715369981	-0.341852109080795	-0.743177479534003	0.866825082657186	0.643402175918463	0.656249097787975
Chtop	-1.27221702379186	-1.63632018368508	-0.0521379221122902	-0.0605684656069415	0.529431718747019	-0.274332955395782	-0.604573851314238	1.23711695050759	0.775355660544157	1.35824607210742
Pms1	1.09985689985648	1.05839920553649	0.762678094764047	-0.489826556847459	-0.24664592323224	0.961169103000304	0.500415168378764	-0.876233780314216	-1.31531116136194	-1.45450104978022
Map1lc3b	0.388113310878755	-0.608888532687543	0.327159074177528	-1.9382719255367	-1.18209410652663	0.251373049476734	0.152865228187905	1.39046800910618	0.133155577961986	1.08612031496176
Isoc2b	0.688842335054282	0.602898102154323	1.03199087440858	1.11921538885157	-0.229662287842721	-0.591045478695429	-1.31131405652075	0.145896275387831	0.42056464665585	-1.87738579945353
Mrpl10	0.32533274639774	0.0649135597321055	1.34081590237045	0.491633831955499	1.59699316286801	-1.39701357864533	-1.11316995249871	-0.450697767974115	-0.947751468050866	0.0889435638452364
Got1l1	-0.753530953420244	-0.753530953420244	-0.753530953420244	-0.753530953420244	1.34048738064746	0.6141224356817	1.53372546301686	1.03285044117553	-0.753530953420244	-0.753530953420244
Lims1	0.313449262737965	0.996896114933634	-1.65728210532611	0.394786457844295	-0.596073853880658	1.15240962314191	1.00595016453803	-1.35786377117815	0.340021261215646	-0.592293154026551
Vwa8	-0.686355949379054	-0.755707411342846	-0.258409605859373	-1.02925375121396	-1.44067742159505	0.889251188999806	0.743715068496488	1.67376789510301	0.776646468948179	0.0870235178428237
Fkbp1a	-1.00137757675181	-1.13552948059208	-0.322085617147426	0.829544044124489	1.62334811980346	-0.661714063065383	-0.835464609042596	0.0578915400500525	-0.0178746765840807	1.46326231920538
Cplx2	-0.0865782626726434	-0.688887514770997	0.29252457426313	-0.0886721396733367	-0.113326529517855	-1.39846938728165	-1.39846938728165	0.887664938513233	0.880389180386403	1.71382452803535
Mir6993	0.635476880336968	1.37024890596514	1.08605078740409	-0.756910839617631	-0.756910839617631	1.44968846399959	-0.756910839617631	-0.756910839617631	-0.756910839617631	-0.756910839617631
Mir6997	-0.620178644017203	1.31742891900866	-0.620178644017203	-0.620178644017203	-0.620178644017203	-0.620178644017203	1.50004301242272	1.523778576689	-0.620178644017203	-0.620178644017203
Npnt	-0.552019225172863	-0.552019225172863	-0.552019225172863	-0.552019225172863	-0.552019225172863	-0.552019225172863	-0.552019225172863	0.884155642663754	2.3969224859738	0.583056447572509
Tgfb1i1	-0.29475580053919	-0.336229070478175	0.169360029417397	1.46865334741931	1.19150652820667	-0.801115194769869	-2.07833572518626	0.435446073123075	0.0398198594281995	0.205649953378883
Ube2a	-0.672560793905123	-1.48737270777353	-0.234546871901559	-0.80753375037729	-1.24159052807373	0.695094190814967	0.789764499090029	1.18391462788303	0.927186871552065	0.847644462691162
Rad51d	1.10366426489686	1.74267935752002	0.619937266795045	-0.717106685568992	-0.396524527639666	0.215687277529747	0.530342898372325	-0.722904496056558	-1.2791788612452	-1.09659649460358
Anxa9	0.816627627165219	-0.21748840156808	-1.05983600163862	-0.788693790200521	-1.03883315546424	1.22570195129568	0.951521391358805	-0.71323571963358	1.46217222584958	-0.637936127164234
Frrs1	0.754653201291051	1.00155012618402	-0.189147210159812	-0.933559680629454	-1.06974868245098	1.24954868895429	1.39651927412843	-0.86095694389311	-0.347987631671004	-1.00087114175343
Lef1	-0.179145459730214	-0.839963349526001	-0.839963349526001	1.43714112242456	1.38425363626079	-0.839963349526001	-0.839963349526001	-0.839963349526001	0.428302735072187	1.12926471360266
Rnf214	-1.05722980415832	-0.913577366933373	-0.597610440984937	1.44303955687274	0.482693469252411	-0.778796703341267	-1.15266813790172	0.774985507415068	1.23190790350787	0.567256016271541
Cdkn2aip	-1.0421824898382	-0.868278016630706	0.476393063085683	0.0274174276431198	-0.00221038541625503	-0.176362762884351	-0.591558815133715	2.40700900720541	-0.719680190706935	0.489453162675976
Abraxas1	-0.287163688103941	-0.932554605224298	0.608509108030869	-1.31696565348769	-0.696448425446236	0.876965863121236	0.332692044624734	2.07009094721801	-0.525719585526598	-0.129406005206116
Hotairm1	-0.523892939542696	-1.0513248750498	-0.759502539004341	-1.28527987305378	-0.982633933477177	1.18207703361969	0.970658884803024	1.02745921862636	0.613570467100202	0.808868555978533
Mir6999	1.99976556226085	-0.723972561918406	-0.723972561918406	-0.723972561918406	-0.723972561918406	0.741511802753921	0.695959874367548	-0.723972561918406	0.906598132128167	-0.723972561918406
Ccdc50	-1.39462262036783	-1.17091835511329	0.289694951653575	1.1339865734971	0.942383983890983	-0.929543897085396	-1.00967345584559	0.68442149621113	0.635855882241165	0.818415440918139
Txndc5	0.57293210590202	0.854838564132315	0.548701156845722	-1.55923333300106	-1.11398774344768	0.609998064063382	0.777674086401636	0.841567377700012	-1.51068321310118	-0.0218070654951618
Syngr4	1.37138298349796	0.648245169168644	0.900687798715083	-0.357405413368675	1.30386955429113	0.146429835330923	-1.07583865047939	-0.936540467838653	-1.03500910465629	-0.965821704660718
Mir7086	-0.87477080502013	-0.87477080502013	0.0980198673990546	2.27086010297338	0.155268748377023	-0.87477080502013	-0.87477080502013	-0.156701178117494	0.361211688655819	0.770423990792716
Zmynd11	0.258071552720923	-0.734007780666457	-1.10444389919647	0.230929974707386	-1.48236847998582	1.46743998175247	0.4842206572184	-0.0932372945432086	1.50005795259632	-0.526662664603511
Capza2	-0.49145135401631	-0.0103736011532536	-0.347905418123432	1.87866320283424	-0.700187336422034	-0.276673457216975	-0.0675999776765866	-0.650482476185542	1.72793561766626	-1.06192519970636
Clns1a	0.529410836844592	1.08951132632612	1.5807110676613	-0.747669028584891	-0.384743849119387	0.238184690885955	0.793019182302461	-0.496972182240482	-1.22780187903381	-1.37365016504184
Iqca1l	-0.316227766016831	2.84604989415155	-0.316227766016831	-0.316227766016831	-0.316227766016831	-0.316227766016831	-0.316227766016831	-0.316227766016831	-0.316227766016831	-0.316227766016831
Ffar2	-0.541397475117635	-0.466519239393205	-0.468517213263675	1.99094435259176	-0.557026829251911	-0.915452804956737	-0.922024333650804	0.241032390312556	1.49261716624047	0.14634398648917
Wdr62	0.233914956758799	0.225517949018063	-0.265913273505267	1.82143024567735	1.44032055851712	-0.80028364504416	-0.301497818611857	-1.135602080925	-1.18730879476057	-0.0305780971244829
Ythdf1	-0.936133525896532	-0.9154661732931	-0.799298273702428	1.06350472422436	-0.00883202782241916	-0.884135477853027	-0.909672513743461	0.985381571513424	1.35103078413077	1.0536209124424
Cfap74	1.51799811276576	0.858189593485041	0.839732216944907	0.72130375076516	0.635452126785264	-0.986748677773682	-1.0209141046344	-0.919345439199684	-1.06233134652347	-0.583336232614901
Slc16a4	-2.11216325586439	-0.73646066555752	0.419689179854987	-0.16605581488088	0.761545322011983	1.43690319251895	-0.794057258955624	0.2631740067864	0.368344573855874	0.559080720230221
Atl3	-0.70379695067074	-0.844410779302244	-0.982092986061254	1.58006983957474	1.06680807317819	-0.793033394155689	-1.04586825712282	0.0345305506873099	0.695278940891905	0.992514962980595
Cops8	-1.67763574847022	-1.26344162690938	0.156440051972506	-0.157423409393009	0.37297113105042	-0.698779894404069	-0.13006541270245	1.11266208873028	0.990276213064868	1.29499660706107
Baiap2	1.47478754933228	0.560163640954555	-0.666100991731352	-2.24108297910328	-0.0971878626488662	-0.228390697982539	-0.216035794424247	0.889744303687411	0.324536846563725	0.199565985352339
Exd2	1.10760140083668	1.19200644132758	0.79880355165291	0.177182926736497	-0.962809244125468	0.344397194030571	0.652655654093942	-1.07305805192971	-0.590070561174355	-1.64670931144868
4833439L19Rik	0.0673260154573676	-0.207208161112822	0.729898774391046	0.751758058067703	1.36706453220507	-1.71584099424054	-1.59799828540505	0.078165185864026	-0.150815603954199	0.677650478727389
Phc3	-0.837577094905777	-0.587660187373135	-0.262891041813125	-0.856019506645135	-1.6420134149651	1.4349958976143	0.977979763524372	0.531669265629989	1.06008703774595	0.181429281187642
Pxylp1	1.42445790326483	0.819310754781018	0.762131901847958	-1.18133461849574	-0.857925436785782	0.934742751266042	0.56690014566125	-0.33656184250943	-1.00796028501732	-1.12376127401281
Arhgdia	0.270718230593936	0.325546772354694	0.506324877369603	1.1070206631386	1.60679981916377	-1.52398678601571	-1.33048215052489	-0.663673278939661	-0.448636166981874	0.150368019841545
Klk9	-0.611087385561992	-0.611087385561992	-0.611087385561992	-0.611087385561992	-0.611087385561992	1.0180763604627	1.49331133309778	-0.611087385561992	-0.611087385561992	1.76622400537356
Klk1b27	0.92246549450411	0.438762467500591	2.23967228489626	-0.291732942356898	0.253765925976111	-0.666215223524727	-0.868320978233452	-0.291755072295094	-0.868320978233452	-0.868320978233452
Pdxp	1.21490963246778	1.2861895111881	-0.134446412636122	-1.03405450774961	-0.875241771455158	0.814008368064567	1.14269427052967	-0.634377067815754	-0.713928716734076	-1.06575330585938
Scamp5	0.239957763660555	0.468718803994724	-0.546150529717871	-1.02773059128531	-1.17642406153481	1.35365858746373	1.86865054225733	-0.511856983033882	-0.039172572546374	-0.629650959258086
Ndufb7	2.19051925963037	0.653406033905364	0.379759062772834	-0.980776973691695	-0.576783039240652	-1.14312566086641	-0.861275508058307	-0.220212231086608	0.0756682298644084	0.482820826770688
2510039O18Rik	-0.794993233833042	-0.430430255072563	-0.476170914823029	-1.43902833519962	-0.712740587353263	-0.0712122633322639	0.681057510210976	1.91119278782856	0.237174658198547	1.09515063337571
Gck	-0.676886714007127	-0.676886714007127	-0.676886714007127	-0.676886714007127	0.0577328409598189	-0.197089136447512	-0.0571298541480477	0.208966758322373	0.0348072703656844	2.66025897697622
Cnot4	-0.604767161855552	-0.984899874860309	0.0876938276874731	1.19525815897093	1.29824393866644	-1.03642313166983	-1.52105966462824	0.113368911421051	0.517954058127638	0.934630938140386
1810014B01Rik	1.07650539123929	0.492284993979547	-0.048986540392217	-0.561064459745618	-0.766257533063266	1.48261091180685	1.16953935105672	-0.986862396819542	-0.465776314075761	-1.391993403986
Spryd3	-0.611238852003802	-0.679807940992352	-0.990468633837725	-1.21766503761375	-0.824660846053907	0.546607340914717	0.739258911298153	1.39926637252313	0.158092792149679	1.48061589361587
Acvrl1	0.971742275331156	0.913926261976558	-0.813380653383037	-0.77775861159441	-1.26834788005292	1.16587761695492	1.30962133105089	-0.745242770732505	0.085132331474022	-0.841569901024683
Tex264	0.360958209893654	0.567534379109996	1.2377021222841	-1.85037196767414	0.650717283792781	-0.149848826003441	-0.0500550986955656	0.514647209998806	-1.65497211422219	0.373688801516031
Taf15	-0.478791724101408	-0.835573305164489	1.02084641855791	0.758393139345835	1.47553404882587	-1.12596106705709	-1.49073989057919	0.346013282800409	-0.388812779789704	0.719091877161875
Pafah1b1	-0.168750237957174	-0.0684051270545551	0.200575937096043	1.86076404219026	1.5106480710581	-1.17534784524641	-1.12750864979243	-0.684653921807932	-0.160868763115992	-0.186453505369932
Fam129a	-1.38777565074383	-1.3043262284422	-0.500431816784824	0.647976094413704	1.44242534827042	-0.559458329609847	-0.445226146259413	0.546874736353813	0.234574583740408	1.32536740906179
Limd1	-0.925967252725491	-0.100499019697985	-0.547479653994054	0.978382602310636	-1.46772406521461	-0.163697310951975	0.538429442212173	0.0163010511544213	2.06212023350896	-0.389866026602047
Znhit2	-0.466004190788619	0.659791916500617	0.393779064253576	-2.09560049325262	-0.901160543533832	-0.415815066768944	0.941344507947666	0.835244775596251	-0.0599831250616245	1.10840315510755
Abca3	0.829276972262319	0.902409850853208	-1.03102785222592	1.50742052669006	0.624449577742093	-0.278038861542096	-0.449970770427516	-1.51348556454269	0.421283392998936	-1.01231727180838
C77080	0.766517468635901	0.783748915225925	-0.598359977310142	1.09646715533828	1.36495696655956	0.036776461586173	-0.170750006322497	-1.24046637809796	-1.62235650837858	-0.41653409723667
Zyx	0.6591114231527	0.693961634068895	-1.22951836403876	0.384716361727618	-1.42106914042609	0.825748818792051	1.03889108927388	-0.714750518859532	0.90729535422895	-1.14438665791973
Slc26a8	2.12968009072469	1.17074943357512	-0.744208886050003	0.548956325389523	-0.744208886050003	-0.150730912522219	0.0223894930829311	-0.744208886050003	-0.744208886050003	-0.744208886050003
Zfp27	0.328155115368195	0.78595774409295	1.86532458503036	0.0137352014735521	0.677375806518574	-0.255805485065321	-0.290137695130399	-0.312383745094352	-1.66555951257571	-1.14666201461783
Sgsm1	0.713790288421605	1.45931641406812	0.205224180785668	1.76788940865403	-0.795624581195449	-0.795624581195449	-0.795624581195449	-0.795624581195449	-0.168097385952157	-0.795624581195449
Hid1	1.23809360724427	1.21122576218899	0.0111514366663137	0.305289068077964	0.476914931847314	-0.315582661167006	0.621461794777302	-0.60739319733675	-0.970912571367596	-1.97024817093084
Crppa	0.944457547552423	1.55347847138391	0.200571576884838	0.40277971232737	-0.472025419841532	0.212358591154301	0.766873559676635	-1.6190332612268	-0.860567975115861	-1.12889280279527
Zfp287	1.3123290438435	1.27255261585153	0.274746416278476	1.2287213234019	-0.51741776205161	-0.0582814435124103	-0.88760182959362	-1.23537962176526	-0.183730983962996	-1.2059377584895
A730036I17Rik	-0.668738343300868	-0.668738343300868	0.291675683080787	2.00275220172166	1.46927862556768	-0.668738343300868	-0.668738343300868	0.248723549435121	-0.668738343300868	-0.668738343300868
Ebf2	-1.03082934749119	-0.316755316451901	-1.03082934749119	1.269866139131	-0.104639904078491	-0.425912900187122	0.76220328477941	0.0860319297980929	-1.03082934749119	1.82169480948263
Nubp1	-0.0083815177278965	1.27273667128627	1.29837468945416	-0.35465796614322	1.32058454914976	-1.54305493281045	-0.112784878670693	-0.455215219270407	-1.03956628592217	-0.378035109345379
Cdcp3	-0.615875401369705	1.12723090727241	-0.615875401369705	-0.615875401369705	1.64501995630165	-0.615875401369705	-0.615875401369705	-0.615875401369705	-0.615875401369705	1.5388769460139
Ttc5	0.957524551435238	1.14233677640375	0.0602322322162641	-0.340964400220153	-0.720815642039482	0.963750011064015	1.10337224944451	-1.12444178743657	-0.452468996358154	-1.58852499450942
Rfx1	-0.637903165403139	-0.465736666955328	-1.39484129841886	1.4092682407998	0.352158775212566	-0.515758693445979	-0.525566218179999	-0.7522624947483	1.33720569828984	1.19343582284936
AW112010	-1.22919422636158	-1.3398340371747	0.638229485715945	0.25643257692898	0.4306098972028	-0.899005398794568	-0.897571104198561	1.37420463154995	0.56368297401152	1.10244520112021
Rpl22	2.17151230650889	-0.252086147534269	-0.0116413590068133	0.676753427691935	0.400709357732879	0.376959611404209	-1.04554600629458	-1.30601306509119	-0.779776446188419	-0.230871679222601
Rbfox2	-1.05693127770961	0.0101753209378161	-1.05693127770961	0.336435291321698	1.28929290597168	-0.204434434685803	-0.230932755704541	-1.05693127770961	0.0267343430997674	1.94352316218821
Mvb12b	1.88426720731943	1.7055314800803	-0.19460239845018	-0.339804114953445	-0.421144979160639	0.0267822962907035	-0.100157719801929	-0.922211291613701	-0.763774736578243	-0.874885743132302
Asphd2	1.63363395269562	1.40313991825775	-1.14970781938905	0.658619582393206	-0.917655494956246	0.403012748389164	-0.783256239362103	-0.91222275335744	-0.391810426978074	0.0562465323071579
Tmem259	-0.205498871807806	-0.541143689796101	-0.39665681142906	-1.3641183089608	-1.17021888572092	1.25886419214704	1.30238885424029	1.1989576874059	-0.568307731935329	0.485733565856824
Chrm2	-1.05891091433351	-0.543007571143407	-0.636198389816209	-1.05891091433351	-1.05891091433351	1.18080901954561	1.02629054142028	0.667430880369024	1.42852169309263	0.0528865695326284
Wdr66	-1.40878157087538	0.338043715528897	0.338445845398866	1.98072474554527	0.855726751289523	-1.40878157087538	-0.30433165341685	-0.0894538613330704	-0.140493290088924	-0.161099111172984
Vwa3b	-1.1161607528121	-1.1161607528121	0.10817119333838	1.27174857908602	0.784364445828914	-1.1161607528121	-1.1161607528121	0.724912453460594	0.842285091530784	0.733161248003715
Trip13	-0.441586563706119	0.24189671232348	1.7475724309982	-0.723420647840114	1.05442013483595	-0.0402763432658051	0.176316125870996	-0.120224437198927	-1.99978303040761	0.105085618389955
Apol6	-1.37482450976616	0.0769681219793126	-0.403182119492057	1.80481444587731	-1.37482450976616	0.283155339313825	-0.456912303675561	-0.0628007667068587	0.326865263151068	1.18074103908525
Arap1	0.708077242680895	0.79887371882945	0.348869267662039	-1.20501408752368	-0.471346921062538	-0.48883172164958	-0.48760772842971	1.33827467221406	-1.62162725057095	1.08033280785001
Borcs6	1.59534777852693	1.42223203088748	-0.289812757513229	-0.420694472730396	-0.46533875175966	-0.679397744880593	0.196561437363781	-0.68230497036839	-1.51302168568685	0.836429136160885
Ncbp2	0.623462986746763	-0.426240319678131	0.896044628076192	-1.24250931828796	-1.09355347362787	1.89530781384893	0.608620194420095	0.0479623172099626	-0.473919006597321	-0.835175822110638
Ms4a7	-1.12024176285943	-1.05856884588551	1.84416244111532	0.0254580488483471	0.430201478769426	-0.859986769162556	-0.855723904855883	1.21144135149598	0.30334230174729	0.0799156607870203
Raly	-0.765877540914597	-1.11992818052823	1.01407500751507	0.0248866764926534	1.39794228034441	-0.241738317656446	-0.865534591412814	0.679806310374402	-1.26568787128177	1.14205622706727
Pln	0.62169614673708	0.866673540746247	0.169110388860096	-0.86426056080383	0.536327069403887	0.384117066532075	-1.64770085088384	-0.825915856805495	-0.837770195927773	1.59772325214155
Palm	1.02720173008888	0.952586824745114	-0.804101539992631	-0.652104653365994	-0.937310193296563	1.24236512875892	1.2404632351849	-0.962653695566951	-0.0705070453659478	-1.03593979118972
Rab8a	-0.736100172260416	-1.07260491971221	-0.0631751740564906	1.18805083826462	0.95958912567307	-1.2751592713652	-1.25764991751968	0.56769479675207	0.759658144913414	0.929696549310821
Brpf3	-0.835273244885673	-0.719652753902593	-0.150647296801318	1.75663310282876	1.15135485627346	-1.16065699167256	-1.17819128363468	0.0280335335986869	0.557767271722914	0.550632806473017
Hck	-0.898937507277729	-0.762966786360257	1.380599310296	0.418486477771575	1.04636092240625	-1.30057754471141	-1.2460379564526	0.999845675026817	-0.0673496312868204	0.430577040588172
4932441J04Rik	0.132019997432249	-0.327631450536467	-0.951202295532154	-0.951202295532154	-0.951202295532154	2.08943481371028	1.19011480125905	0.00871996300510137	0.29887076342703	-0.5379220017008
Top2a	0.46817215330066	0.283614773197576	1.605894447055	0.416674553983902	1.32264020028586	-0.648609536835625	-0.93408540641268	-0.354814410675383	-1.5528665367599	-0.606620237139401
Gdf15	-2.24975624009725	0.724427025041961	0.327566173199897	0.498463520443657	-0.318648590891686	-0.0664369689077002	-0.620590225349195	1.34377872248763	0.770505531438073	-0.409308947365457
Rpa2	-0.0846656147885953	-0.184945643834898	1.73161771306794	-0.0448937425564721	0.907498672997801	-0.810116007432299	-0.584579754597119	0.287547823802972	-1.89573285789449	0.678269411235157
Hacl1	1.65294986620417	1.28564132156197	0.150807871474365	-0.748660898893334	-0.328321318447889	0.365587380061857	0.642982485693225	-0.698044199373731	-1.47088588396057	-0.852056624320064
Itgb4	1.27431366845677	1.14761608812112	-0.566147553979753	-0.398049725350166	-1.8851375986165	0.0833974987327988	-0.743768703127356	0.863187189190214	0.702181123465338	-0.477591986892414
Itk	-0.156362155918515	0.321017547339852	-1.45592574044998	1.79036039377308	-0.968459721336209	0.0477918194567606	-0.0431568724497508	-0.391327753145122	1.4492483598448	-0.593185877114923
Trak1	-1.1337835849244	-0.921789067552274	0.205485096960904	-0.720603363165437	2.08299148663636	-0.435346983297508	-0.494875972816564	0.34226989398947	-0.108084266548452	1.18373676071789
Nim1k	-0.880671658867352	-0.672122634932949	-0.187364802456297	1.47598410971647	1.01524999001119	-1.43313905364059	-0.864818552691009	0.976381581883487	-0.267219403745842	0.837720424722887
Slc16a12	-0.677767781502413	-0.677767781502413	-0.677767781502413	0.866890505445083	2.2167053717067	0.273161612064793	-0.677767781502413	-0.677767781502413	-0.677767781502413	0.709849199797941
Mark4	-0.554775638465069	-0.75196852703784	-1.33366086623232	0.229156164974447	0.413864806350572	-0.74348285160217	-0.662540761625959	0.879724581102908	0.495620668356004	2.02806242417943
Nlrp10	-0.877422871084907	-1.40714343630197	-0.103043010969654	0.941668854665049	0.339755507928953	-0.356852839503125	-1.40714343630197	0.772705026061738	0.640625567523016	1.45685063798285
Leng9	-0.478783725264474	-0.470439463649932	0.411230897454473	-0.746034506250457	-0.488202590361157	-0.527525952028937	-0.752579045399983	2.19640215613682	-0.452454659418937	1.30838688878257
Clec1a	0.732165946813273	1.05787148105332	-0.459534489779433	0.578944907400441	-1.37745622700965	0.75611471542125	0.453476404678784	-0.702082805338822	0.723342047641664	-1.76284198088083
Rnf44	-0.773481193819457	-1.2464636055444	-1.7086031104718	-0.258872231941927	0.332895691474088	0.689373873085773	0.11207951921602	0.730850322452741	0.572722414745778	1.54949832080318
Msl3	0.414217703627525	-0.0229378395356386	-1.07713813279046	-1.1200426814722	-1.38065001499465	1.62382716888933	1.34971825489031	0.00926750477369429	0.219313468473386	-0.0155754318613423
Apex2	-1.38792202540675	-0.87766734538393	0.435318677706162	-1.28292954196979	0.375820203312157	-0.357883544234648	0.573041202413762	1.19500141627144	-0.219983920859966	1.54720487815152
Morf4l2	-1.23067313316712	-0.940684168003217	0.558515384033128	1.0108294446723	1.33068471813548	-1.32537680254779	-0.899899880718416	0.305040428747229	0.344073844980933	0.8474901638675
Phf11b	-1.0348533898324	-0.957211776700222	0.31431751760963	0.982319210086839	0.841718875507353	-1.26058106038651	-1.30408441120635	0.779642737875919	0.832045808649842	0.806686488395899
Zmat4	0.653708138649125	1.9197399264292	-0.941898255817981	1.03985253306917	0.0440843212484145	-0.297929484780122	-0.941898255817981	-0.941898255817981	0.408137588656103	-0.941898255817981
Uba3	-0.573013956203504	-0.757299830230485	-0.452115275399449	1.35309091147982	1.43791170039982	-1.06652330876555	-1.37557492907033	0.132938342736882	0.424256338207565	0.876330006845256
